timestamp,date,activity
2003-05-07 22:35:00,7/5/2003,9
2003-05-07 22:36:00,7/5/2003,15
2003-05-07 22:37:00,7/5/2003,11
2003-05-07 22:38:00,7/5/2003,0
2003-05-07 22:39:00,7/5/2003,34
2003-05-07 22:40:00,7/5/2003,0
2003-05-07 22:41:00,7/5/2003,44
2003-05-07 22:42:00,7/5/2003,0
2003-05-07 22:43:00,7/5/2003,0
2003-05-07 22:44:00,7/5/2003,107
2003-05-07 22:45:00,7/5/2003,64
2003-05-07 22:46:00,7/5/2003,125
2003-05-07 22:47:00,7/5/2003,49
2003-05-07 22:48:00,7/5/2003,20
2003-05-07 22:49:00,7/5/2003,0
2003-05-07 22:50:00,7/5/2003,52
2003-05-07 22:51:00,7/5/2003,0
2003-05-07 22:52:00,7/5/2003,24
2003-05-07 22:53:00,7/5/2003,3
2003-05-07 22:54:00,7/5/2003,0
2003-05-07 22:55:00,7/5/2003,0
2003-05-07 22:56:00,7/5/2003,0
2003-05-07 22:57:00,7/5/2003,0
2003-05-07 22:58:00,7/5/2003,0
2003-05-07 22:59:00,7/5/2003,17
2003-05-07 23:00:00,7/5/2003,0
2003-05-07 23:01:00,7/5/2003,40
2003-05-07 23:02:00,7/5/2003,0
2003-05-07 23:03:00,7/5/2003,0
2003-05-07 23:04:00,7/5/2003,8
2003-05-07 23:05:00,7/5/2003,286
2003-05-07 23:06:00,7/5/2003,242
2003-05-07 23:07:00,7/5/2003,27
2003-05-07 23:08:00,7/5/2003,0
2003-05-07 23:09:00,7/5/2003,70
2003-05-07 23:10:00,7/5/2003,61
2003-05-07 23:11:00,7/5/2003,125
2003-05-07 23:12:00,7/5/2003,0
2003-05-07 23:13:00,7/5/2003,0
2003-05-07 23:14:00,7/5/2003,0
2003-05-07 23:15:00,7/5/2003,0
2003-05-07 23:16:00,7/5/2003,0
2003-05-07 23:17:00,7/5/2003,0
2003-05-07 23:18:00,7/5/2003,15
2003-05-07 23:19:00,7/5/2003,120
2003-05-07 23:20:00,7/5/2003,0
2003-05-07 23:21:00,7/5/2003,0
2003-05-07 23:22:00,7/5/2003,0
2003-05-07 23:23:00,7/5/2003,58
2003-05-07 23:24:00,7/5/2003,689
2003-05-07 23:25:00,7/5/2003,2284
2003-05-07 23:26:00,7/5/2003,626
2003-05-07 23:27:00,7/5/2003,120
2003-05-07 23:28:00,7/5/2003,250
2003-05-07 23:29:00,7/5/2003,166
2003-05-07 23:30:00,7/5/2003,568
2003-05-07 23:31:00,7/5/2003,373
2003-05-07 23:32:00,7/5/2003,517
2003-05-07 23:33:00,7/5/2003,948
2003-05-07 23:34:00,7/5/2003,890
2003-05-07 23:35:00,7/5/2003,386
2003-05-07 23:36:00,7/5/2003,0
2003-05-07 23:37:00,7/5/2003,0
2003-05-07 23:38:00,7/5/2003,55
2003-05-07 23:39:00,7/5/2003,0
2003-05-07 23:40:00,7/5/2003,0
2003-05-07 23:41:00,7/5/2003,0
2003-05-07 23:42:00,7/5/2003,0
2003-05-07 23:43:00,7/5/2003,0
2003-05-07 23:44:00,7/5/2003,0
2003-05-07 23:45:00,7/5/2003,0
2003-05-07 23:46:00,7/5/2003,0
2003-05-07 23:47:00,7/5/2003,0
2003-05-07 23:48:00,7/5/2003,0
2003-05-07 23:49:00,7/5/2003,0
2003-05-07 23:50:00,7/5/2003,0
2003-05-07 23:51:00,7/5/2003,0
2003-05-07 23:52:00,7/5/2003,0
2003-05-07 23:53:00,7/5/2003,0
2003-05-07 23:54:00,7/5/2003,0
2003-05-07 23:55:00,7/5/2003,0
2003-05-07 23:56:00,7/5/2003,0
2003-05-07 23:57:00,7/5/2003,0
2003-05-07 23:58:00,7/5/2003,0
2003-05-07 23:59:00,7/5/2003,0
2003-05-08 0:00:00,8/5/2003,0
2003-05-08 0:01:00,8/5/2003,0
2003-05-08 0:02:00,8/5/2003,0
2003-05-08 0:03:00,8/5/2003,0
2003-05-08 0:04:00,8/5/2003,0
2003-05-08 0:05:00,8/5/2003,0
2003-05-08 0:06:00,8/5/2003,0
2003-05-08 0:07:00,8/5/2003,0
2003-05-08 0:08:00,8/5/2003,0
2003-05-08 0:09:00,8/5/2003,0
2003-05-08 0:10:00,8/5/2003,0
2003-05-08 0:11:00,8/5/2003,0
2003-05-08 0:12:00,8/5/2003,0
2003-05-08 0:13:00,8/5/2003,0
2003-05-08 0:14:00,8/5/2003,0
2003-05-08 0:15:00,8/5/2003,0
2003-05-08 0:16:00,8/5/2003,0
2003-05-08 0:17:00,8/5/2003,0
2003-05-08 0:18:00,8/5/2003,0
2003-05-08 0:19:00,8/5/2003,0
2003-05-08 0:20:00,8/5/2003,296
2003-05-08 0:21:00,8/5/2003,0
2003-05-08 0:22:00,8/5/2003,0
2003-05-08 0:23:00,8/5/2003,0
2003-05-08 0:24:00,8/5/2003,0
2003-05-08 0:25:00,8/5/2003,30
2003-05-08 0:26:00,8/5/2003,0
2003-05-08 0:27:00,8/5/2003,3
2003-05-08 0:28:00,8/5/2003,0
2003-05-08 0:29:00,8/5/2003,0
2003-05-08 0:30:00,8/5/2003,0
2003-05-08 0:31:00,8/5/2003,0
2003-05-08 0:32:00,8/5/2003,0
2003-05-08 0:33:00,8/5/2003,0
2003-05-08 0:34:00,8/5/2003,0
2003-05-08 0:35:00,8/5/2003,0
2003-05-08 0:36:00,8/5/2003,0
2003-05-08 0:37:00,8/5/2003,0
2003-05-08 0:38:00,8/5/2003,0
2003-05-08 0:39:00,8/5/2003,0
2003-05-08 0:40:00,8/5/2003,0
2003-05-08 0:41:00,8/5/2003,0
2003-05-08 0:42:00,8/5/2003,0
2003-05-08 0:43:00,8/5/2003,0
2003-05-08 0:44:00,8/5/2003,0
2003-05-08 0:45:00,8/5/2003,0
2003-05-08 0:46:00,8/5/2003,0
2003-05-08 0:47:00,8/5/2003,0
2003-05-08 0:48:00,8/5/2003,0
2003-05-08 0:49:00,8/5/2003,0
2003-05-08 0:50:00,8/5/2003,143
2003-05-08 0:51:00,8/5/2003,0
2003-05-08 0:52:00,8/5/2003,0
2003-05-08 0:53:00,8/5/2003,0
2003-05-08 0:54:00,8/5/2003,0
2003-05-08 0:55:00,8/5/2003,0
2003-05-08 0:56:00,8/5/2003,0
2003-05-08 0:57:00,8/5/2003,8
2003-05-08 0:58:00,8/5/2003,0
2003-05-08 0:59:00,8/5/2003,0
2003-05-08 1:00:00,8/5/2003,0
2003-05-08 1:01:00,8/5/2003,0
2003-05-08 1:02:00,8/5/2003,0
2003-05-08 1:03:00,8/5/2003,0
2003-05-08 1:04:00,8/5/2003,0
2003-05-08 1:05:00,8/5/2003,0
2003-05-08 1:06:00,8/5/2003,0
2003-05-08 1:07:00,8/5/2003,5
2003-05-08 1:08:00,8/5/2003,0
2003-05-08 1:09:00,8/5/2003,0
2003-05-08 1:10:00,8/5/2003,0
2003-05-08 1:11:00,8/5/2003,0
2003-05-08 1:12:00,8/5/2003,0
2003-05-08 1:13:00,8/5/2003,0
2003-05-08 1:14:00,8/5/2003,0
2003-05-08 1:15:00,8/5/2003,0
2003-05-08 1:16:00,8/5/2003,0
2003-05-08 1:17:00,8/5/2003,0
2003-05-08 1:18:00,8/5/2003,0
2003-05-08 1:19:00,8/5/2003,0
2003-05-08 1:20:00,8/5/2003,0
2003-05-08 1:21:00,8/5/2003,0
2003-05-08 1:22:00,8/5/2003,0
2003-05-08 1:23:00,8/5/2003,0
2003-05-08 1:24:00,8/5/2003,0
2003-05-08 1:25:00,8/5/2003,154
2003-05-08 1:26:00,8/5/2003,0
2003-05-08 1:27:00,8/5/2003,35
2003-05-08 1:28:00,8/5/2003,0
2003-05-08 1:29:00,8/5/2003,21
2003-05-08 1:30:00,8/5/2003,0
2003-05-08 1:31:00,8/5/2003,0
2003-05-08 1:32:00,8/5/2003,8
2003-05-08 1:33:00,8/5/2003,0
2003-05-08 1:34:00,8/5/2003,5
2003-05-08 1:35:00,8/5/2003,0
2003-05-08 1:36:00,8/5/2003,0
2003-05-08 1:37:00,8/5/2003,0
2003-05-08 1:38:00,8/5/2003,0
2003-05-08 1:39:00,8/5/2003,0
2003-05-08 1:40:00,8/5/2003,0
2003-05-08 1:41:00,8/5/2003,0
2003-05-08 1:42:00,8/5/2003,0
2003-05-08 1:43:00,8/5/2003,0
2003-05-08 1:44:00,8/5/2003,0
2003-05-08 1:45:00,8/5/2003,0
2003-05-08 1:46:00,8/5/2003,0
2003-05-08 1:47:00,8/5/2003,0
2003-05-08 1:48:00,8/5/2003,17
2003-05-08 1:49:00,8/5/2003,0
2003-05-08 1:50:00,8/5/2003,0
2003-05-08 1:51:00,8/5/2003,0
2003-05-08 1:52:00,8/5/2003,0
2003-05-08 1:53:00,8/5/2003,0
2003-05-08 1:54:00,8/5/2003,0
2003-05-08 1:55:00,8/5/2003,0
2003-05-08 1:56:00,8/5/2003,0
2003-05-08 1:57:00,8/5/2003,0
2003-05-08 1:58:00,8/5/2003,0
2003-05-08 1:59:00,8/5/2003,0
2003-05-08 2:00:00,8/5/2003,0
2003-05-08 2:01:00,8/5/2003,0
2003-05-08 2:02:00,8/5/2003,0
2003-05-08 2:03:00,8/5/2003,0
2003-05-08 2:04:00,8/5/2003,0
2003-05-08 2:05:00,8/5/2003,0
2003-05-08 2:06:00,8/5/2003,0
2003-05-08 2:07:00,8/5/2003,0
2003-05-08 2:08:00,8/5/2003,0
2003-05-08 2:09:00,8/5/2003,0
2003-05-08 2:10:00,8/5/2003,0
2003-05-08 2:11:00,8/5/2003,0
2003-05-08 2:12:00,8/5/2003,41
2003-05-08 2:13:00,8/5/2003,0
2003-05-08 2:14:00,8/5/2003,0
2003-05-08 2:15:00,8/5/2003,0
2003-05-08 2:16:00,8/5/2003,0
2003-05-08 2:17:00,8/5/2003,0
2003-05-08 2:18:00,8/5/2003,0
2003-05-08 2:19:00,8/5/2003,0
2003-05-08 2:20:00,8/5/2003,0
2003-05-08 2:21:00,8/5/2003,0
2003-05-08 2:22:00,8/5/2003,0
2003-05-08 2:23:00,8/5/2003,0
2003-05-08 2:24:00,8/5/2003,0
2003-05-08 2:25:00,8/5/2003,0
2003-05-08 2:26:00,8/5/2003,268
2003-05-08 2:27:00,8/5/2003,3
2003-05-08 2:28:00,8/5/2003,0
2003-05-08 2:29:00,8/5/2003,0
2003-05-08 2:30:00,8/5/2003,0
2003-05-08 2:31:00,8/5/2003,82
2003-05-08 2:32:00,8/5/2003,0
2003-05-08 2:33:00,8/5/2003,0
2003-05-08 2:34:00,8/5/2003,0
2003-05-08 2:35:00,8/5/2003,0
2003-05-08 2:36:00,8/5/2003,0
2003-05-08 2:37:00,8/5/2003,0
2003-05-08 2:38:00,8/5/2003,0
2003-05-08 2:39:00,8/5/2003,0
2003-05-08 2:40:00,8/5/2003,0
2003-05-08 2:41:00,8/5/2003,0
2003-05-08 2:42:00,8/5/2003,0
2003-05-08 2:43:00,8/5/2003,0
2003-05-08 2:44:00,8/5/2003,30
2003-05-08 2:45:00,8/5/2003,0
2003-05-08 2:46:00,8/5/2003,0
2003-05-08 2:47:00,8/5/2003,0
2003-05-08 2:48:00,8/5/2003,0
2003-05-08 2:49:00,8/5/2003,0
2003-05-08 2:50:00,8/5/2003,0
2003-05-08 2:51:00,8/5/2003,0
2003-05-08 2:52:00,8/5/2003,0
2003-05-08 2:53:00,8/5/2003,0
2003-05-08 2:54:00,8/5/2003,0
2003-05-08 2:55:00,8/5/2003,0
2003-05-08 2:56:00,8/5/2003,0
2003-05-08 2:57:00,8/5/2003,0
2003-05-08 2:58:00,8/5/2003,0
2003-05-08 2:59:00,8/5/2003,0
2003-05-08 3:00:00,8/5/2003,0
2003-05-08 3:01:00,8/5/2003,0
2003-05-08 3:02:00,8/5/2003,0
2003-05-08 3:03:00,8/5/2003,0
2003-05-08 3:04:00,8/5/2003,0
2003-05-08 3:05:00,8/5/2003,0
2003-05-08 3:06:00,8/5/2003,0
2003-05-08 3:07:00,8/5/2003,0
2003-05-08 3:08:00,8/5/2003,0
2003-05-08 3:09:00,8/5/2003,0
2003-05-08 3:10:00,8/5/2003,0
2003-05-08 3:11:00,8/5/2003,0
2003-05-08 3:12:00,8/5/2003,0
2003-05-08 3:13:00,8/5/2003,0
2003-05-08 3:14:00,8/5/2003,0
2003-05-08 3:15:00,8/5/2003,0
2003-05-08 3:16:00,8/5/2003,0
2003-05-08 3:17:00,8/5/2003,0
2003-05-08 3:18:00,8/5/2003,120
2003-05-08 3:19:00,8/5/2003,0
2003-05-08 3:20:00,8/5/2003,3
2003-05-08 3:21:00,8/5/2003,0
2003-05-08 3:22:00,8/5/2003,102
2003-05-08 3:23:00,8/5/2003,0
2003-05-08 3:24:00,8/5/2003,0
2003-05-08 3:25:00,8/5/2003,0
2003-05-08 3:26:00,8/5/2003,0
2003-05-08 3:27:00,8/5/2003,0
2003-05-08 3:28:00,8/5/2003,0
2003-05-08 3:29:00,8/5/2003,0
2003-05-08 3:30:00,8/5/2003,0
2003-05-08 3:31:00,8/5/2003,0
2003-05-08 3:32:00,8/5/2003,11
2003-05-08 3:33:00,8/5/2003,0
2003-05-08 3:34:00,8/5/2003,0
2003-05-08 3:35:00,8/5/2003,0
2003-05-08 3:36:00,8/5/2003,0
2003-05-08 3:37:00,8/5/2003,0
2003-05-08 3:38:00,8/5/2003,0
2003-05-08 3:39:00,8/5/2003,0
2003-05-08 3:40:00,8/5/2003,0
2003-05-08 3:41:00,8/5/2003,3
2003-05-08 3:42:00,8/5/2003,0
2003-05-08 3:43:00,8/5/2003,0
2003-05-08 3:44:00,8/5/2003,0
2003-05-08 3:45:00,8/5/2003,0
2003-05-08 3:46:00,8/5/2003,0
2003-05-08 3:47:00,8/5/2003,0
2003-05-08 3:48:00,8/5/2003,3
2003-05-08 3:49:00,8/5/2003,0
2003-05-08 3:50:00,8/5/2003,0
2003-05-08 3:51:00,8/5/2003,0
2003-05-08 3:52:00,8/5/2003,0
2003-05-08 3:53:00,8/5/2003,0
2003-05-08 3:54:00,8/5/2003,0
2003-05-08 3:55:00,8/5/2003,0
2003-05-08 3:56:00,8/5/2003,0
2003-05-08 3:57:00,8/5/2003,0
2003-05-08 3:58:00,8/5/2003,0
2003-05-08 3:59:00,8/5/2003,0
2003-05-08 4:00:00,8/5/2003,0
2003-05-08 4:01:00,8/5/2003,0
2003-05-08 4:02:00,8/5/2003,0
2003-05-08 4:03:00,8/5/2003,0
2003-05-08 4:04:00,8/5/2003,0
2003-05-08 4:05:00,8/5/2003,0
2003-05-08 4:06:00,8/5/2003,0
2003-05-08 4:07:00,8/5/2003,0
2003-05-08 4:08:00,8/5/2003,0
2003-05-08 4:09:00,8/5/2003,0
2003-05-08 4:10:00,8/5/2003,0
2003-05-08 4:11:00,8/5/2003,0
2003-05-08 4:12:00,8/5/2003,0
2003-05-08 4:13:00,8/5/2003,0
2003-05-08 4:14:00,8/5/2003,0
2003-05-08 4:15:00,8/5/2003,0
2003-05-08 4:16:00,8/5/2003,0
2003-05-08 4:17:00,8/5/2003,76
2003-05-08 4:18:00,8/5/2003,70
2003-05-08 4:19:00,8/5/2003,0
2003-05-08 4:20:00,8/5/2003,24
2003-05-08 4:21:00,8/5/2003,0
2003-05-08 4:22:00,8/5/2003,0
2003-05-08 4:23:00,8/5/2003,14
2003-05-08 4:24:00,8/5/2003,67
2003-05-08 4:25:00,8/5/2003,8
2003-05-08 4:26:00,8/5/2003,0
2003-05-08 4:27:00,8/5/2003,3
2003-05-08 4:28:00,8/5/2003,94
2003-05-08 4:29:00,8/5/2003,116
2003-05-08 4:30:00,8/5/2003,43
2003-05-08 4:31:00,8/5/2003,98
2003-05-08 4:32:00,8/5/2003,0
2003-05-08 4:33:00,8/5/2003,0
2003-05-08 4:34:00,8/5/2003,111
2003-05-08 4:35:00,8/5/2003,0
2003-05-08 4:36:00,8/5/2003,0
2003-05-08 4:37:00,8/5/2003,0
2003-05-08 4:38:00,8/5/2003,0
2003-05-08 4:39:00,8/5/2003,0
2003-05-08 4:40:00,8/5/2003,0
2003-05-08 4:41:00,8/5/2003,0
2003-05-08 4:42:00,8/5/2003,0
2003-05-08 4:43:00,8/5/2003,3
2003-05-08 4:44:00,8/5/2003,6
2003-05-08 4:45:00,8/5/2003,0
2003-05-08 4:46:00,8/5/2003,0
2003-05-08 4:47:00,8/5/2003,0
2003-05-08 4:48:00,8/5/2003,0
2003-05-08 4:49:00,8/5/2003,0
2003-05-08 4:50:00,8/5/2003,0
2003-05-08 4:51:00,8/5/2003,0
2003-05-08 4:52:00,8/5/2003,0
2003-05-08 4:53:00,8/5/2003,0
2003-05-08 4:54:00,8/5/2003,0
2003-05-08 4:55:00,8/5/2003,0
2003-05-08 4:56:00,8/5/2003,0
2003-05-08 4:57:00,8/5/2003,0
2003-05-08 4:58:00,8/5/2003,0
2003-05-08 4:59:00,8/5/2003,0
2003-05-08 5:00:00,8/5/2003,0
2003-05-08 5:01:00,8/5/2003,0
2003-05-08 5:02:00,8/5/2003,0
2003-05-08 5:03:00,8/5/2003,0
2003-05-08 5:04:00,8/5/2003,0
2003-05-08 5:05:00,8/5/2003,0
2003-05-08 5:06:00,8/5/2003,0
2003-05-08 5:07:00,8/5/2003,0
2003-05-08 5:08:00,8/5/2003,0
2003-05-08 5:09:00,8/5/2003,0
2003-05-08 5:10:00,8/5/2003,0
2003-05-08 5:11:00,8/5/2003,0
2003-05-08 5:12:00,8/5/2003,0
2003-05-08 5:13:00,8/5/2003,0
2003-05-08 5:14:00,8/5/2003,0
2003-05-08 5:15:00,8/5/2003,0
2003-05-08 5:16:00,8/5/2003,0
2003-05-08 5:17:00,8/5/2003,0
2003-05-08 5:18:00,8/5/2003,3
2003-05-08 5:19:00,8/5/2003,0
2003-05-08 5:20:00,8/5/2003,0
2003-05-08 5:21:00,8/5/2003,0
2003-05-08 5:22:00,8/5/2003,0
2003-05-08 5:23:00,8/5/2003,0
2003-05-08 5:24:00,8/5/2003,0
2003-05-08 5:25:00,8/5/2003,0
2003-05-08 5:26:00,8/5/2003,0
2003-05-08 5:27:00,8/5/2003,0
2003-05-08 5:28:00,8/5/2003,0
2003-05-08 5:29:00,8/5/2003,0
2003-05-08 5:30:00,8/5/2003,0
2003-05-08 5:31:00,8/5/2003,0
2003-05-08 5:32:00,8/5/2003,0
2003-05-08 5:33:00,8/5/2003,0
2003-05-08 5:34:00,8/5/2003,0
2003-05-08 5:35:00,8/5/2003,0
2003-05-08 5:36:00,8/5/2003,0
2003-05-08 5:37:00,8/5/2003,0
2003-05-08 5:38:00,8/5/2003,0
2003-05-08 5:39:00,8/5/2003,0
2003-05-08 5:40:00,8/5/2003,0
2003-05-08 5:41:00,8/5/2003,0
2003-05-08 5:42:00,8/5/2003,0
2003-05-08 5:43:00,8/5/2003,0
2003-05-08 5:44:00,8/5/2003,0
2003-05-08 5:45:00,8/5/2003,0
2003-05-08 5:46:00,8/5/2003,20
2003-05-08 5:47:00,8/5/2003,0
2003-05-08 5:48:00,8/5/2003,0
2003-05-08 5:49:00,8/5/2003,0
2003-05-08 5:50:00,8/5/2003,0
2003-05-08 5:51:00,8/5/2003,0
2003-05-08 5:52:00,8/5/2003,0
2003-05-08 5:53:00,8/5/2003,0
2003-05-08 5:54:00,8/5/2003,26
2003-05-08 5:55:00,8/5/2003,0
2003-05-08 5:56:00,8/5/2003,0
2003-05-08 5:57:00,8/5/2003,0
2003-05-08 5:58:00,8/5/2003,0
2003-05-08 5:59:00,8/5/2003,9
2003-05-08 6:00:00,8/5/2003,0
2003-05-08 6:01:00,8/5/2003,0
2003-05-08 6:02:00,8/5/2003,0
2003-05-08 6:03:00,8/5/2003,0
2003-05-08 6:04:00,8/5/2003,0
2003-05-08 6:05:00,8/5/2003,148
2003-05-08 6:06:00,8/5/2003,111
2003-05-08 6:07:00,8/5/2003,98
2003-05-08 6:08:00,8/5/2003,0
2003-05-08 6:09:00,8/5/2003,0
2003-05-08 6:10:00,8/5/2003,0
2003-05-08 6:11:00,8/5/2003,0
2003-05-08 6:12:00,8/5/2003,0
2003-05-08 6:13:00,8/5/2003,0
2003-05-08 6:14:00,8/5/2003,0
2003-05-08 6:15:00,8/5/2003,0
2003-05-08 6:16:00,8/5/2003,0
2003-05-08 6:17:00,8/5/2003,0
2003-05-08 6:18:00,8/5/2003,0
2003-05-08 6:19:00,8/5/2003,0
2003-05-08 6:20:00,8/5/2003,0
2003-05-08 6:21:00,8/5/2003,0
2003-05-08 6:22:00,8/5/2003,0
2003-05-08 6:23:00,8/5/2003,0
2003-05-08 6:24:00,8/5/2003,0
2003-05-08 6:25:00,8/5/2003,0
2003-05-08 6:26:00,8/5/2003,0
2003-05-08 6:27:00,8/5/2003,0
2003-05-08 6:28:00,8/5/2003,0
2003-05-08 6:29:00,8/5/2003,0
2003-05-08 6:30:00,8/5/2003,0
2003-05-08 6:31:00,8/5/2003,0
2003-05-08 6:32:00,8/5/2003,94
2003-05-08 6:33:00,8/5/2003,0
2003-05-08 6:34:00,8/5/2003,0
2003-05-08 6:35:00,8/5/2003,0
2003-05-08 6:36:00,8/5/2003,0
2003-05-08 6:37:00,8/5/2003,0
2003-05-08 6:38:00,8/5/2003,0
2003-05-08 6:39:00,8/5/2003,0
2003-05-08 6:40:00,8/5/2003,0
2003-05-08 6:41:00,8/5/2003,0
2003-05-08 6:42:00,8/5/2003,0
2003-05-08 6:43:00,8/5/2003,79
2003-05-08 6:44:00,8/5/2003,0
2003-05-08 6:45:00,8/5/2003,0
2003-05-08 6:46:00,8/5/2003,0
2003-05-08 6:47:00,8/5/2003,0
2003-05-08 6:48:00,8/5/2003,0
2003-05-08 6:49:00,8/5/2003,0
2003-05-08 6:50:00,8/5/2003,0
2003-05-08 6:51:00,8/5/2003,0
2003-05-08 6:52:00,8/5/2003,0
2003-05-08 6:53:00,8/5/2003,70
2003-05-08 6:54:00,8/5/2003,0
2003-05-08 6:55:00,8/5/2003,0
2003-05-08 6:56:00,8/5/2003,0
2003-05-08 6:57:00,8/5/2003,0
2003-05-08 6:58:00,8/5/2003,0
2003-05-08 6:59:00,8/5/2003,0
2003-05-08 7:00:00,8/5/2003,0
2003-05-08 7:01:00,8/5/2003,0
2003-05-08 7:02:00,8/5/2003,0
2003-05-08 7:03:00,8/5/2003,35
2003-05-08 7:04:00,8/5/2003,9
2003-05-08 7:05:00,8/5/2003,0
2003-05-08 7:06:00,8/5/2003,0
2003-05-08 7:07:00,8/5/2003,0
2003-05-08 7:08:00,8/5/2003,0
2003-05-08 7:09:00,8/5/2003,0
2003-05-08 7:10:00,8/5/2003,0
2003-05-08 7:11:00,8/5/2003,9
2003-05-08 7:12:00,8/5/2003,0
2003-05-08 7:13:00,8/5/2003,0
2003-05-08 7:14:00,8/5/2003,0
2003-05-08 7:15:00,8/5/2003,0
2003-05-08 7:16:00,8/5/2003,0
2003-05-08 7:17:00,8/5/2003,0
2003-05-08 7:18:00,8/5/2003,0
2003-05-08 7:19:00,8/5/2003,0
2003-05-08 7:20:00,8/5/2003,0
2003-05-08 7:21:00,8/5/2003,0
2003-05-08 7:22:00,8/5/2003,35
2003-05-08 7:23:00,8/5/2003,0
2003-05-08 7:24:00,8/5/2003,0
2003-05-08 7:25:00,8/5/2003,120
2003-05-08 7:26:00,8/5/2003,0
2003-05-08 7:27:00,8/5/2003,0
2003-05-08 7:28:00,8/5/2003,0
2003-05-08 7:29:00,8/5/2003,0
2003-05-08 7:30:00,8/5/2003,0
2003-05-08 7:31:00,8/5/2003,0
2003-05-08 7:32:00,8/5/2003,0
2003-05-08 7:33:00,8/5/2003,88
2003-05-08 7:34:00,8/5/2003,0
2003-05-08 7:35:00,8/5/2003,0
2003-05-08 7:36:00,8/5/2003,0
2003-05-08 7:37:00,8/5/2003,0
2003-05-08 7:38:00,8/5/2003,0
2003-05-08 7:39:00,8/5/2003,0
2003-05-08 7:40:00,8/5/2003,130
2003-05-08 7:41:00,8/5/2003,34
2003-05-08 7:42:00,8/5/2003,0
2003-05-08 7:43:00,8/5/2003,0
2003-05-08 7:44:00,8/5/2003,0
2003-05-08 7:45:00,8/5/2003,0
2003-05-08 7:46:00,8/5/2003,0
2003-05-08 7:47:00,8/5/2003,32
2003-05-08 7:48:00,8/5/2003,0
2003-05-08 7:49:00,8/5/2003,0
2003-05-08 7:50:00,8/5/2003,15
2003-05-08 7:51:00,8/5/2003,21
2003-05-08 7:52:00,8/5/2003,85
2003-05-08 7:53:00,8/5/2003,143
2003-05-08 7:54:00,8/5/2003,14
2003-05-08 7:55:00,8/5/2003,9
2003-05-08 7:56:00,8/5/2003,23
2003-05-08 7:57:00,8/5/2003,0
2003-05-08 7:58:00,8/5/2003,0
2003-05-08 7:59:00,8/5/2003,20
2003-05-08 8:00:00,8/5/2003,3
2003-05-08 8:01:00,8/5/2003,0
2003-05-08 8:02:00,8/5/2003,0
2003-05-08 8:03:00,8/5/2003,0
2003-05-08 8:04:00,8/5/2003,0
2003-05-08 8:05:00,8/5/2003,61
2003-05-08 8:06:00,8/5/2003,9
2003-05-08 8:07:00,8/5/2003,361
2003-05-08 8:08:00,8/5/2003,0
2003-05-08 8:09:00,8/5/2003,17
2003-05-08 8:10:00,8/5/2003,219
2003-05-08 8:11:00,8/5/2003,1111
2003-05-08 8:12:00,8/5/2003,386
2003-05-08 8:13:00,8/5/2003,227
2003-05-08 8:14:00,8/5/2003,361
2003-05-08 8:15:00,8/5/2003,568
2003-05-08 8:16:00,8/5/2003,469
2003-05-08 8:17:00,8/5/2003,587
2003-05-08 8:18:00,8/5/2003,306
2003-05-08 8:19:00,8/5/2003,197
2003-05-08 8:20:00,8/5/2003,550
2003-05-08 8:21:00,8/5/2003,306
2003-05-08 8:22:00,8/5/2003,18
2003-05-08 8:23:00,8/5/2003,242
2003-05-08 8:24:00,8/5/2003,286
2003-05-08 8:25:00,8/5/2003,425
2003-05-08 8:26:00,8/5/2003,500
2003-05-08 8:27:00,8/5/2003,349
2003-05-08 8:28:00,8/5/2003,120
2003-05-08 8:29:00,8/5/2003,64
2003-05-08 8:30:00,8/5/2003,116
2003-05-08 8:31:00,8/5/2003,38
2003-05-08 8:32:00,8/5/2003,23
2003-05-08 8:33:00,8/5/2003,9
2003-05-08 8:34:00,8/5/2003,14
2003-05-08 8:35:00,8/5/2003,6
2003-05-08 8:36:00,8/5/2003,11
2003-05-08 8:37:00,8/5/2003,0
2003-05-08 8:38:00,8/5/2003,0
2003-05-08 8:39:00,8/5/2003,0
2003-05-08 8:40:00,8/5/2003,15
2003-05-08 8:41:00,8/5/2003,0
2003-05-08 8:42:00,8/5/2003,27
2003-05-08 8:43:00,8/5/2003,23
2003-05-08 8:44:00,8/5/2003,24
2003-05-08 8:45:00,8/5/2003,8
2003-05-08 8:46:00,8/5/2003,0
2003-05-08 8:47:00,8/5/2003,73
2003-05-08 8:48:00,8/5/2003,0
2003-05-08 8:49:00,8/5/2003,0
2003-05-08 8:50:00,8/5/2003,0
2003-05-08 8:51:00,8/5/2003,0
2003-05-08 8:52:00,8/5/2003,0
2003-05-08 8:53:00,8/5/2003,550
2003-05-08 8:54:00,8/5/2003,0
2003-05-08 8:55:00,8/5/2003,125
2003-05-08 8:56:00,8/5/2003,0
2003-05-08 8:57:00,8/5/2003,0
2003-05-08 8:58:00,8/5/2003,0
2003-05-08 8:59:00,8/5/2003,0
2003-05-08 9:00:00,8/5/2003,3
2003-05-08 9:01:00,8/5/2003,12
2003-05-08 9:02:00,8/5/2003,49
2003-05-08 9:03:00,8/5/2003,14
2003-05-08 9:04:00,8/5/2003,35
2003-05-08 9:05:00,8/5/2003,40
2003-05-08 9:06:00,8/5/2003,27
2003-05-08 9:07:00,8/5/2003,14
2003-05-08 9:08:00,8/5/2003,12
2003-05-08 9:09:00,8/5/2003,8
